AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
8,Colorado,2,CO,0,Cross-industry,cross-industry,1235,13-0000,Business and Financial Operations Occupations,major,247150,1,89.34,1.37,,,42.47,88330,0.6,22.52,29.21,38.41,50.35,65.08,46840,60760,79890,104740,135370,,
8,Colorado,2,CO,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,131570,1.5,47.558,1.41,,,56.07,116620,0.8,28.76,38.85,51.33,66.47,82.31,59820,80800,106770,138250,171200,,
8,Colorado,2,CO,0,Cross-industry,cross-industry,1235,17-0000,Architecture and Engineering Occupations,major,70030,3.8,25.316,1.51,,,49.4,102750,1.9,24.71,34.97,46.35,61.89,79.12,51400,72730,96420,128730,164570,,
8,Colorado,2,CO,0,Cross-industry,cross-industry,1235,19-0000,"Life, Physical, and Social Science Occupations",major,35930,1.7,12.987,1.46,,,42.36,88100,1.2,20.76,27.26,38.44,50.8,70.33,43190,56710,79950,105670,146280,,
8,Colorado,2,CO,0,Cross-industry,cross-industry,1235,21-0000,Community and Social Service Occupations,major,47870,1.3,17.303,1.11,,,27.61,57430,0.6,17.45,20.67,24.76,31.33,39.73,36300,42990,51490,65170,82640,,
8,Colorado,2,CO,0,Cross-industry,cross-industry,1235,23-0000,Legal Occupations,major,25890,2.1,9.357,1.14,,,63.04,131120,7.3,24.03,31.53,47.91,84.39,#,49980,65580,99650,175520,#,,
8,Colorado,2,CO,0,Cross-industry,cross-industry,1235,25-0000,Educational Instruction and Library Occupations,major,146250,0.5,52.866,0.92,,,27.74,57700,0.5,14.67,18.67,24.12,31.61,39.76,30520,38830,50180,65750,82710,,
8,Colorado,2,CO,0,Cross-industry,cross-industry,1235,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,38470,1.8,13.906,1,,,34.68,72140,2.2,15.97,20.39,28.69,39.98,54.68,33220,42420,59680,83160,113730,,
8,Colorado,2,CO,0,Cross-industry,cross-industry,1235,29-0000,Healthcare Practitioners and Technical Occupations,major,151270,1,54.682,0.89,,,47.93,99690,1.2,20.75,30.32,39.42,50.39,73.7,43150,63070,82000,104810,153290,,
8,Colorado,2,CO,0,Cross-industry,cross-industry,1235,31-0000,Healthcare Support Occupations,major,93430,1,33.773,0.74,,,19.29,40120,0.5,14.73,15.8,17.92,21.48,25.02,30630,32860,37270,44670,52030,,
8,Colorado,2,CO,0,Cross-industry,cross-industry,1235,33-0000,Protective Service Occupations,major,59250,1.7,21.417,0.92,,,27.71,57630,0.7,14.24,17.32,24.23,36.96,46.71,29630,36030,50400,76870,97160,,
8,Colorado,2,CO,0,Cross-industry,cross-industry,1235,35-0000,Food Preparation and Serving Related Occupations,major,254820,0.7,92.111,1.09,,,17.92,37280,1,13.46,14.16,16.21,18.68,25,27990,29450,33710,38860,52000,,
8,Colorado,2,CO,0,Cross-industry,cross-industry,1235,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,81420,1.2,29.433,1.01,,,19.12,39770,0.6,14.33,15.46,17.62,21.46,25.48,29800,32150,36660,44630,52990,,
8,Colorado,2,CO,0,Cross-industry,cross-industry,1235,39-0000,Personal Care and Service Occupations,major,59390,1.6,21.467,1.12,,,20.2,42020,1.2,13.88,14.71,17.16,22.63,30.37,28870,30600,35690,47080,63170,,
8,Colorado,2,CO,0,Cross-industry,cross-industry,1235,41-0000,Sales and Related Occupations,major,294340,0.9,106.399,1.19,,,29.46,61270,2.2,13.9,15.15,19.91,34.01,54.77,28920,31500,41400,70740,113920,,
8,Colorado,2,CO,0,Cross-industry,cross-industry,1235,43-0000,Office and Administrative Support Occupations,major,322650,0.6,116.63,0.92,,,23.4,48660,0.4,15.15,17.86,21.84,26.91,33.26,31500,37150,45430,55980,69180,,
8,Colorado,2,CO,0,Cross-industry,cross-industry,1235,45-0000,"Farming, Fishing, and Forestry Occupations",major,5240,6.5,1.895,0.61,,,19.64,40860,2,14.17,15.27,17.36,21.73,26.94,29470,31770,36110,45210,56030,,
8,Colorado,2,CO,0,Cross-industry,cross-industry,1235,47-0000,Construction and Extraction Occupations,major,141200,1.1,51.041,1.24,,,27.61,57430,0.6,17.82,21.44,25.04,31.31,39.34,37060,44590,52080,65130,81830,,
8,Colorado,2,CO,0,Cross-industry,cross-industry,1235,49-0000,"Installation, Maintenance, and Repair Occupations",major,104160,1.1,37.652,0.96,,,28.63,59550,0.4,17.09,21.3,27.11,35,42.12,35550,44300,56380,72800,87600,,
8,Colorado,2,CO,0,Cross-industry,cross-industry,1235,51-0000,Production Occupations,major,101010,1.2,36.513,0.62,,,23.13,48120,0.4,14.95,17.33,21.25,26.08,34.62,31090,36040,44200,54240,72010,,
8,Colorado,2,CO,0,Cross-industry,cross-industry,1235,53-0000,Transportation and Material Moving Occupations,major,205760,1,74.378,0.81,,,23.33,48520,0.8,14.91,16.54,19.56,24.62,32.56,31010,34410,40690,51200,67720,,
9,Connecticut,2,CT,0,Cross-industry,cross-industry,1235,00-0000,All Occupations,total,1631510,0,1000,1,,,33.32,69310,0.4,14.21,17.31,24.9,39.51,60.78,29550,36000,51780,82180,126420,,
9,Connecticut,2,CT,0,Cross-industry,cross-industry,1235,11-0000,Management Occupations,major,139660,0.9,85.602,1.28,,,69.5,144560,1.2,30.11,43.48,61.82,81.89,112.64,62640,90440,128580,170330,234300,,
9,Connecticut,2,CT,0,Cross-industry,cross-industry,1235,13-0000,Business and Financial Operations Occupations,major,99590,1.1,61.044,0.93,,,43.3,90070,0.9,23.31,30.17,38.88,50.26,64.51,48480,62750,80860,104540,134180,,
9,Connecticut,2,CT,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,48730,1.4,29.865,0.88,,,50.04,104080,0.8,26.2,35.91,48.43,62.26,76.92,54500,74680,100730,129490,160000,,
9,Connecticut,2,CT,0,Cross-industry,cross-industry,1235,17-0000,Architecture and Engineering Occupations,major,33470,2,20.513,1.22,,,47.13,98020,0.8,28.35,36.5,45.68,57.46,66.53,58960,75920,95020,119520,138380,,
9,Connecticut,2,CT,0,Cross-industry,cross-industry,1235,19-0000,"Life, Physical, and Social Science Occupations",major,12040,3.4,7.38,0.83,,,45.61,94860,1.7,22.6,29.91,39.69,54.26,71.41,47010,62200,82560,112870,148520,,
9,Connecticut,2,CT,0,Cross-industry,cross-industry,1235,21-0000,Community and Social Service Occupations,major,33960,1.9,20.815,1.33,,,29.02,60360,0.9,16.5,18.52,26.42,36.59,45.82,34320,38530,54950,76100,95310,,
9,Connecticut,2,CT,0,Cross-industry,cross-industry,1235,23-0000,Legal Occupations,major,14480,2.2,8.876,1.08,,,63.46,131990,4.6,23.64,32.2,48.29,78.09,110.08,49160,66970,100440,162420,228970,,
9,Connecticut,2,CT,0,Cross-industry,cross-industry,1235,25-0000,Educational Instruction and Library Occupations,major,119900,0.7,73.49,1.28,,,36.24,75390,0.6,15.36,21.64,30.62,46.72,55.74,31950,45010,63680,97170,115930,,
9,Connecticut,2,CT,0,Cross-industry,cross-industry,1235,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,21300,3,13.056,0.94,,,37.09,77150,1.8,16.48,20.33,30.29,43.34,62.46,34280,42280,63000,90150,129920,,
9,Connecticut,2,CT,0,Cross-industry,cross-industry,1235,29-0000,Healthcare Practitioners and Technical Occupations,major,105830,0.9,64.867,1.06,,,51.12,106320,1.3,22.53,30.7,40.5,52.02,80.86,46850,63860,84240,108190,168180,,
9,Connecticut,2,CT,0,Cross-industry,cross-industry,1235,31-0000,Healthcare Support Occupations,major,83870,1.7,51.406,1.12,,,18.83,39170,1,14.26,15.44,17.22,20.25,24.07,29660,32120,35820,42120,50070,,
9,Connecticut,2,CT,0,Cross-industry,cross-industry,1235,33-0000,Protective Service Occupations,major,34030,2.2,20.858,0.9,,,27.8,57830,0.8,14.26,17.03,24.99,37.56,45.29,29670,35420,51980,78120,94200,,
9,Connecticut,2,CT,0,Cross-industry,cross-industry,1235,35-0000,Food Preparation and Serving Related Occupations,major,123560,1.2,75.733,0.89,,,17.88,37190,0.9,13.36,13.91,15.37,18.71,26.29,27790,28920,31980,38930,54680,,
9,Connecticut,2,CT,0,Cross-industry,cross-industry,1235,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,53940,1.2,33.061,1.13,,,19.53,40620,1.2,13.66,14.57,17.54,22.07,28.3,28400,30310,36470,45900,58860,,
9,Connecticut,2,CT,0,Cross-industry,cross-industry,1235,39-0000,Personal Care and Service Occupations,major,38780,2.6,23.766,1.24,,,19.15,39830,1.4,13.34,13.93,15.16,20.66,28.91,27740,28970,31530,42970,60120,,
9,Connecticut,2,CT,0,Cross-industry,cross-industry,1235,41-0000,Sales and Related Occupations,major,136810,1.2,83.852,0.94,,,25.45,52930,1.5,13.48,14.05,17.18,28.98,47.22,28030,29220,35740,60270,98210,,
9,Connecticut,2,CT,0,Cross-industry,cross-industry,1235,43-0000,Office and Administrative Support Occupations,major,214390,1.3,131.408,1.04,,,24.73,51450,0.4,14.98,18,22.78,29.28,36.83,31160,37440,47380,60900,76600,,
9,Connecticut,2,CT,0,Cross-industry,cross-industry,1235,45-0000,"Farming, Fishing, and Forestry Occupations",major,750,12.5,0.457,0.15,,,19.59,40740,2.7,13.94,14.44,17.47,21.19,30.4,28990,30040,36330,44080,63220,,
9,Connecticut,2,CT,0,Cross-industry,cross-industry,1235,47-0000,Construction and Extraction Occupations,major,49320,1.6,30.23,0.74,,,31.86,66260,0.7,18.41,23.12,30.3,38.09,45.9,38290,48080,63020,79230,95470,,
9,Connecticut,2,CT,0,Cross-industry,cross-industry,1235,49-0000,"Installation, Maintenance, and Repair Occupations",major,54160,1.4,33.196,0.84,,,30.05,62510,0.7,17.16,21.45,28.7,36.96,47.13,35700,44620,59700,76880,98030,,
9,Connecticut,2,CT,0,Cross-industry,cross-industry,1235,51-0000,Production Occupations,major,89630,1.2,54.937,0.93,,,24.61,51190,0.4,14.64,17.3,22.34,29.49,37.86,30460,35990,46460,61350,78740,,
9,Connecticut,2,CT,0,Cross-industry,cross-industry,1235,53-0000,Transportation and Material Moving Occupations,major,123320,1.2,75.588,0.82,,,21.04,43770,0.7,13.78,15.7,18.18,23.73,30.35,28670,32660,37820,49370,63130,,
10,Delaware,2,DE,0,Cross-industry,cross-industry,1235,00-0000,All Occupations,total,455510,0,1000,1,,,29.93,62260,0.4,12.8,15.39,22.67,36.58,54.07,26630,32020,47150,76080,112470,,
10,Delaware,2,DE,0,Cross-industry,cross-industry,1235,11-0000,Management Occupations,major,22140,1.6,48.604,0.73,,,75.77,157600,1,31.37,48.65,65.29,96.15,#,65250,101180,135810,199990,#,,
10,Delaware,2,DE,0,Cross-industry,cross-industry,1235,13-0000,Business and Financial Operations Occupations,major,34300,1.4,75.302,1.15,,,42.35,88080,1.4,22.96,29.41,38.25,50.26,64.33,47750,61180,79560,104540,133810,,
10,Delaware,2,DE,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,17080,2,37.505,1.11,,,52.43,109040,3.2,27.41,36.83,50.75,65.45,79.2,57010,76600,105560,136130,164740,,
10,Delaware,2,DE,0,Cross-industry,cross-industry,1235,17-0000,Architecture and Engineering Occupations,major,6160,3.5,13.529,0.81,,,45.3,94230,1.4,22.82,30.77,43.22,57.29,67.67,47470,64000,89900,119170,140750,,
10,Delaware,2,DE,0,Cross-industry,cross-industry,1235,19-0000,"Life, Physical, and Social Science Occupations",major,6380,2.3,14.017,1.58,,,42.7,88820,2.2,22.51,29.04,37.93,51.62,65.65,46820,60410,78900,107370,136540,,
10,Delaware,2,DE,0,Cross-industry,cross-industry,1235,21-0000,Community and Social Service Occupations,major,7930,3.3,17.419,1.11,,,25.65,53360,0.7,16.78,18.99,23.56,30.22,38.02,34900,39500,49000,62860,79090,,
10,Delaware,2,DE,0,Cross-industry,cross-industry,1235,23-0000,Legal Occupations,major,5140,3.8,11.293,1.37,,,68.47,142420,5.2,23.04,30.81,49.8,87.81,#,47920,64090,103580,182650,#,,
10,Delaware,2,DE,0,Cross-industry,cross-industry,1235,25-0000,Educational Instruction and Library Occupations,major,27330,1,59.998,1.04,,,28.75,59800,1,13.95,18.94,28.39,37.18,42.03,29010,39400,59060,77340,87430,,
10,Delaware,2,DE,0,Cross-industry,cross-industry,1235,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,4520,3.5,9.914,0.71,,,27.66,57540,2.7,13.46,15.39,22.25,34.72,48.52,27990,32010,46280,72210,100920,,
10,Delaware,2,DE,0,Cross-industry,cross-industry,1235,29-0000,Healthcare Practitioners and Technical Occupations,major,30920,1.3,67.885,1.11,,,45.35,94320,1.2,19.41,29.15,38.13,47.82,68.19,40380,60620,79310,99460,141830,,
10,Delaware,2,DE,0,Cross-industry,cross-industry,1235,31-0000,Healthcare Support Occupations,major,19380,1.7,42.543,0.93,,,16.73,34800,1.1,11.11,13.54,15.55,18.3,21.98,23100,28160,32350,38060,45710,,
10,Delaware,2,DE,0,Cross-industry,cross-industry,1235,33-0000,Protective Service Occupations,major,9770,1.6,21.457,0.92,,,24.95,51900,0.8,13.6,15.4,22,30.11,40.72,28280,32030,45770,62620,84710,,
10,Delaware,2,DE,0,Cross-industry,cross-industry,1235,35-0000,Food Preparation and Serving Related Occupations,major,41100,1.2,90.224,1.07,,,15.26,31750,1.2,10.63,11.45,13.76,17.08,21.85,22100,23820,28620,35520,45450,,
10,Delaware,2,DE,0,Cross-industry,cross-industry,1235,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,15400,1.2,33.805,1.16,,,17.24,35850,1.9,11.68,13.71,15.57,18.12,23.81,24290,28520,32390,37680,49520,,
10,Delaware,2,DE,0,Cross-industry,cross-industry,1235,39-0000,Personal Care and Service Occupations,major,9690,2.1,21.276,1.11,,,17,35370,1.3,10.89,12.19,14.11,18.32,27.21,22660,25350,29360,38110,56600,,
10,Delaware,2,DE,0,Cross-industry,cross-industry,1235,41-0000,Sales and Related Occupations,major,44340,1.4,97.335,1.09,,,23.5,48890,1.8,11.19,13.01,16.42,27.76,46.4,23270,27060,34150,57750,96510,,
10,Delaware,2,DE,0,Cross-industry,cross-industry,1235,43-0000,Office and Administrative Support Occupations,major,62230,1.2,136.616,1.08,,,22.1,45970,0.4,13.9,16.63,20.51,25.6,32.57,28920,34590,42660,53260,67750,,
10,Delaware,2,DE,0,Cross-industry,cross-industry,1235,45-0000,"Farming, Fishing, and Forestry Occupations",major,1070,9.8,2.343,0.75,,,18.04,37530,1.6,11.7,15.29,16.65,19.66,26.13,24330,31790,34630,40890,54350,,
10,Delaware,2,DE,0,Cross-industry,cross-industry,1235,47-0000,Construction and Extraction Occupations,major,17320,2.2,38.017,0.93,,,27.47,57140,1,16.86,19.53,24.41,32.73,41.49,35060,40620,50770,68070,86290,,
10,Delaware,2,DE,0,Cross-industry,cross-industry,1235,49-0000,"Installation, Maintenance, and Repair Occupations",major,16190,2.1,35.546,0.9,,,27.51,57210,0.7,15.2,18.89,25.12,34.3,42.15,31610,39300,52250,71340,87680,,
10,Delaware,2,DE,0,Cross-industry,cross-industry,1235,51-0000,Production Occupations,major,17290,2.7,37.96,0.64,,,22.06,45890,0.8,14.05,15.21,18.09,25.22,35.91,29220,31630,37630,52450,74690,,
10,Delaware,2,DE,0,Cross-industry,cross-industry,1235,53-0000,Transportation and Material Moving Occupations,major,39820,2.1,87.409,0.95,,,20.69,43030,1.1,12.14,15.02,18.73,24.42,29.04,25260,31240,38950,50790,60410,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,00-0000,All Occupations,total,690050,0,1000,1,,,49.07,102060,0.6,17.21,24.28,39.87,63.33,84.75,35790,50500,82930,131730,176280,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,11-0000,Management Occupations,major,98150,1.2,142.24,2.13,,,78.83,163960,0.7,39.83,58.84,74.84,84.75,#,82850,122390,155670,176280,#,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,13-0000,Business and Financial Operations Occupations,major,114810,1.2,166.372,2.54,,,51.79,107730,0.6,29.16,37.35,49,61.77,78.89,60640,77680,101930,128490,164090,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,48720,2.8,70.597,2.09,,,57.51,119610,1.4,32.12,40.92,57.07,70.8,82.93,66810,85110,118710,147260,172490,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,17-0000,Architecture and Engineering Occupations,major,11930,3.6,17.289,1.03,,,56.99,118540,1.1,32.14,39.32,54.78,71.76,84.75,66840,81790,113940,149260,176280,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,19-0000,"Life, Physical, and Social Science Occupations",major,20580,2.6,29.818,3.36,,,56.23,116960,1.1,24.74,37.23,53.95,70.8,84.75,51450,77440,112220,147260,176280,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,21-0000,Community and Social Service Occupations,major,10750,4.4,15.583,1,,,34.39,71530,8.6,19.73,23.78,31.05,40.97,50.39,41030,49460,64580,85210,104800,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,23-0000,Legal Occupations,major,41020,2.5,59.451,7.23,,,97.35,202480,1.9,39.07,60.68,84.75,#,#,81270,126210,176280,#,#,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,25-0000,Educational Instruction and Library Occupations,major,29910,1.5,43.347,0.75,,,38.22,79490,0.8,18.1,23.54,36.54,48.01,58.2,37650,48960,76000,99860,121060,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,36850,2.7,53.407,3.83,,,52.47,109130,1.7,25.18,32.98,46.06,60.88,84.13,52380,68610,95800,126620,174990,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,29-0000,Healthcare Practitioners and Technical Occupations,major,30190,2.4,43.75,0.72,,,52.62,109450,2.4,24.3,32.02,42.27,58.09,84.75,50550,66610,87930,120830,176280,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,31-0000,Healthcare Support Occupations,major,18130,2.8,26.27,0.57,,,19.16,39850,0.7,15.6,16.18,17.05,19.95,24.89,32440,33650,35460,41500,51780,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,33-0000,Protective Service Occupations,major,28480,1.4,41.269,1.78,,,34.82,72430,0.7,18.28,23.23,30.55,39.21,56.54,38030,48310,63540,81550,117610,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,35-0000,Food Preparation and Serving Related Occupations,major,45270,2.1,65.6,0.78,,,21.56,44850,2.9,15.43,16.73,17.45,22.38,32.82,32100,34800,36300,46550,68270,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,18040,2.4,26.142,0.9,,,19.39,40330,0.8,15.84,16.74,17.7,20.01,25,32940,34810,36810,41610,52000,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,39-0000,Personal Care and Service Occupations,major,9820,5.7,14.235,0.74,,,22.45,46690,3.7,15.92,16.78,18.09,23.06,31.13,33110,34890,37630,47960,64750,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,41-0000,Sales and Related Occupations,major,21090,5.4,30.561,0.34,,,27.04,56250,3,15.87,16.36,18.27,28.96,47.89,33010,34030,38000,60230,99610,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-0000,Office and Administrative Support Occupations,major,61650,1.6,89.345,0.71,,,28.38,59030,0.7,16.92,20,25.5,33.47,42.95,35180,41600,53050,69620,89340,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,45-0000,"Farming, Fishing, and Forestry Occupations",major,280,35.1,0.404,0.13,,,25.18,52380,3.4,17.58,19.43,23.68,31.3,33.78,36560,40410,49240,65100,70260,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,47-0000,Construction and Extraction Occupations,major,12370,2.8,17.921,0.44,,,33.05,68740,1.8,18.63,22.75,29.84,40.4,52.16,38760,47320,62060,84040,108480,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,49-0000,"Installation, Maintenance, and Repair Occupations",major,10010,5.5,14.512,0.37,,,30.04,62470,2.3,16.87,22.39,29.14,37,44.36,35080,46570,60610,76960,92260,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,51-0000,Production Occupations,major,5170,5.4,7.49,0.13,,,31.95,66460,2,16.7,20.34,29.18,41.24,49.02,34740,42310,60700,85780,101960,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,53-0000,Transportation and Material Moving Occupations,major,16840,3.5,24.397,0.27,,,25.07,52140,1.4,15.89,16.81,22.05,30.37,36.48,33060,34970,45870,63170,75870,,
12,Florida,2,FL,0,Cross-industry,cross-industry,1235,00-0000,All Occupations,total,9210870,0,1000,1,,,26.91,55980,0.2,12.05,14.57,19.62,30.39,48.04,25070,30310,40820,63220,99920,,
12,Florida,2,FL,0,Cross-industry,cross-industry,1235,11-0000,Management Occupations,major,534030,0.6,57.978,0.87,,,58.26,121170,0.8,22.86,30.95,48.08,71.47,101.98,47540,64370,100010,148660,212120,,
12,Florida,2,FL,0,Cross-industry,cross-industry,1235,13-0000,Business and Financial Operations Occupations,major,654900,1.1,71.101,1.09,,,37.79,78600,0.8,18.3,23.55,31.78,45.77,61.51,38060,48980,66090,95190,127950,,
12,Florida,2,FL,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,273100,0.9,29.649,0.88,,,45.29,94200,0.7,21.57,29.16,41.26,58.89,72.96,44870,60640,85820,122490,151750,,
12,Florida,2,FL,0,Cross-industry,cross-industry,1235,17-0000,Architecture and Engineering Occupations,major,115570,1.9,12.548,0.75,,,41.14,85580,0.8,20.22,27.89,37.59,50.09,64.11,42060,58020,78190,104180,133340,,
12,Florida,2,FL,0,Cross-industry,cross-industry,1235,19-0000,"Life, Physical, and Social Science Occupations",major,52940,1.7,5.748,0.65,,,33.23,69110,2.1,16.94,21,29.03,39.42,54.44,35240,43680,60380,81990,113240,,
